8.899641224696953554e-03	5.564585105183035012e+03
1.507912216506557788e-02	7.991021689754035833e+03
2.144790186456836667e-02	1.160165277229427738e+04
2.783660776489276650e-02	9.682099644268066186e+03
3.435099785803411021e-02	9.015765606402846970e+03
4.047886761425745911e-02	9.220203603905389173e+03
4.676716683575679601e-02	7.007767911804044161e+03
5.308225101765951665e-02	6.434377018531445174e+03
5.945362440940590160e-02	5.982066619588889807e+03
6.576224814588792211e-02	5.310223236690122576e+03
7.196632906698736953e-02	5.541097390591248768e+03
7.827860915688347743e-02	5.219239857346377903e+03
8.470398945834539672e-02	4.967076228479941165e+03
9.096854620527369817e-02	4.293727156526944782e+03
9.720789776830213169e-02	4.018239071198066540e+03
1.034763038959366499e-01	3.671824030740672697e+03
1.097576444254559219e-01	3.298312209203747443e+03
1.160543084780093354e-01	3.040070173663495552e+03
1.223669666537485351e-01	2.716463151608227690e+03
1.286817263090294094e-01	2.630268160655177780e+03
1.349500801664080818e-01	2.636702325630195446e+03
1.411949558842147678e-01	2.533004394812986902e+03
1.475133575747468451e-01	2.390716107857732368e+03
1.537865074252268427e-01	2.286608133269330210e+03
1.600657544051110326e-01	2.154231179436068942e+03
1.663991168687080635e-01	2.055911065642326776e+03
1.727195645776442856e-01	1.963066143041838359e+03
1.789765213377084718e-01	1.827465877314746649e+03
1.852353690647852158e-01	1.722504263708033250e+03
1.914806787341157279e-01	1.586537305036022190e+03
1.977889868651535599e-01	1.584713394263217424e+03
2.040937735447724277e-01	1.491318897758678759e+03
2.103939302609846018e-01	1.464921178828547681e+03
2.166909709822301688e-01	1.429200726656029246e+03
2.229700281216152047e-01	1.376235411535031744e+03
2.292620027086341994e-01	1.328136631108001438e+03
2.355141508366812297e-01	1.276744468741683932e+03
2.417910583817859116e-01	1.235716115875657124e+03
2.480856539439619257e-01	1.175420096040159024e+03
2.543492256872954549e-01	1.142620105492355151e+03
2.606334251884805386e-01	1.101970524255174041e+03
2.669257370896960802e-01	1.059747628228191616e+03
2.732423343141155980e-01	1.035504526744692612e+03
2.795529680084415936e-01	1.012585760349531370e+03
2.858366292314493129e-01	9.827638973876471482e+02
2.920876271394311496e-01	9.718944993995619370e+02
2.983449844439822751e-01	9.196899603911953136e+02
3.046382639407197446e-01	9.119576787995323457e+02
3.109279127003197196e-01	8.901872960726359452e+02
3.172168171618398036e-01	8.487089439743017465e+02
3.235187567944423082e-01	8.537361367659381131e+02
3.298168217550395687e-01	8.292734393188001150e+02
3.361176429457156667e-01	8.011618484509493783e+02
3.423700375709273769e-01	7.892543616550668730e+02
3.486478192666269682e-01	7.647836796130309267e+02
3.549411614411318028e-01	7.527258430374212139e+02
3.611916935421040642e-01	7.389076669419570180e+02
3.674767089563572564e-01	7.297271992070474198e+02
3.737647795277591056e-01	7.154786650109256243e+02
3.800654031475132477e-01	7.038347397122668099e+02
3.863539861259823738e-01	6.780744019283700936e+02
3.926140181364449755e-01	6.685594088016898695e+02
3.989264500321934581e-01	6.581654977691399608e+02
4.052073244576828714e-01	6.525216828844395422e+02
4.114916477570477182e-01	6.331341218630062713e+02
4.177814272116491257e-01	6.314844053429956148e+02
4.240400648725131116e-01	6.195824413259576886e+02
4.303425690270192283e-01	6.071803636865923863e+02
4.366358560255625965e-01	5.954713598554135388e+02
4.428996183220763605e-01	5.821629153109997787e+02
4.491634418529859563e-01	5.778092456444333038e+02
4.554414146254732731e-01	5.692161238702241235e+02
4.617634470301058558e-01	5.566573809196033835e+02
4.680644242023710433e-01	5.456411477940404211e+02
4.743485242764365895e-01	5.426860632899994243e+02
4.806356136815400082e-01	5.336318576572781467e+02
4.869019258388697646e-01	5.254090034328233969e+02
4.931697099599955947e-01	5.192033029433259799e+02
4.994506747144535908e-01	5.159632077834020265e+02
5.057159051335421429e-01	5.047435810940919509e+02
5.119923996268095356e-01	5.011001054941993971e+02
5.183126097768406826e-01	4.969637061537414979e+02
5.246089638029100000e-01	4.838395576323073897e+02
5.308757308483337267e-01	4.814905610089667221e+02
5.371573527946726934e-01	4.771966894639327847e+02
5.434579563783791256e-01	4.684661325111366068e+02
5.497430652392217842e-01	4.625038610429481878e+02
5.559937427501778773e-01	4.579939666256297528e+02
5.622854676609657654e-01	4.523077747600509042e+02
