8.899641224696953554e-03	5.665996748322785606e+03
1.507912216506557788e-02	5.961590846786382826e+03
2.144790186456836667e-02	6.146915034619343714e+03
2.783660776489276650e-02	6.819907563444026891e+03
3.435099785803411021e-02	5.713964658992292243e+03
4.047886761425745911e-02	6.013394960025274486e+03
4.676716683575679601e-02	5.365500529914197614e+03
5.308225101765951665e-02	4.667252248569818221e+03
5.945362440940590160e-02	4.541667899803669570e+03
6.576224814588792211e-02	4.287157579541448285e+03
7.196632906698736953e-02	3.957659330312025759e+03
7.827860915688347743e-02	3.662614627339720300e+03
8.470398945834539672e-02	3.404127135424861990e+03
9.096854620527369817e-02	3.093333151881487993e+03
9.720789776830213169e-02	2.913892655440301041e+03
1.034763038959366499e-01	2.616022954123468026e+03
1.097576444254559219e-01	2.555390494807155847e+03
1.160543084780093354e-01	2.326264157119550418e+03
1.223669666537485351e-01	2.218741057532141895e+03
1.286817263090294094e-01	2.090861823487945458e+03
1.349500801664080818e-01	2.004296919930476179e+03
1.411949558842147678e-01	1.899061440161553492e+03
1.475133575747468451e-01	1.787831166189629130e+03
1.537865074252268427e-01	1.671768798723451255e+03
1.600657544051110326e-01	1.616442466420042138e+03
1.663991168687080635e-01	1.513498813001019471e+03
1.727195645776442856e-01	1.424870832671842436e+03
1.789765213377084718e-01	1.362708749645606531e+03
1.852353690647852158e-01	1.312042793513749530e+03
1.914806787341157279e-01	1.263766988920108133e+03
1.977889868651535599e-01	1.198770200719027798e+03
2.040937735447724277e-01	1.151066938490509074e+03
2.103939302609846018e-01	1.094833135394840610e+03
2.166909709822301688e-01	1.079749993473796621e+03
2.229700281216152047e-01	1.006575879587566988e+03
2.292620027086341994e-01	1.007337826003671580e+03
2.355141508366812297e-01	9.703388195155931726e+02
2.417910583817859116e-01	9.171752840053200089e+02
2.480856539439619257e-01	8.750407551409040252e+02
2.543492256872954549e-01	8.562818409497051562e+02
2.606334251884805386e-01	8.231181108383053697e+02
2.669257370896960802e-01	7.841785422430045855e+02
2.732423343141155980e-01	7.781951747857918917e+02
2.795529680084415936e-01	7.543748702897852354e+02
2.858366292314493129e-01	7.489079933226803405e+02
2.920876271394311496e-01	7.136144926017742591e+02
2.983449844439822751e-01	6.940397231665861000e+02
3.046382639407197446e-01	6.835956596551252460e+02
3.109279127003197196e-01	6.525545755534695900e+02
3.172168171618398036e-01	6.268098064064084838e+02
3.235187567944423082e-01	6.242498402218589035e+02
3.298168217550395687e-01	6.078860637309348931e+02
3.361176429457156667e-01	5.947659147073126178e+02
3.423700375709273769e-01	5.774869426887394184e+02
3.486478192666269682e-01	5.717674613760491411e+02
3.549411614411318028e-01	5.514170789453132784e+02
3.611916935421040642e-01	5.339821598870453272e+02
3.674767089563572564e-01	5.265305276416454490e+02
3.737647795277591056e-01	5.211746345321462286e+02
3.800654031475132477e-01	5.109575001469877975e+02
3.863539861259823738e-01	4.995173254592666581e+02
