8.899641224696953554e-03	6.835472920285190048e+04
1.507912216506557788e-02	4.550481618114941375e+04
2.144790186456836667e-02	6.962271533425293455e+04
2.783660776489276650e-02	4.268720105043852527e+04
3.435099785803411021e-02	3.234301441390977561e+04
4.047886761425745911e-02	2.576045383089255120e+04
4.676716683575679601e-02	2.341050134317491393e+04
5.308225101765951665e-02	2.091264701491584856e+04
5.945362440940590160e-02	1.753755818985286896e+04
6.576224814588792211e-02	1.621599658310984159e+04
7.196632906698736953e-02	1.507966489112977979e+04
7.827860915688347743e-02	1.227499192141082858e+04
8.470398945834539672e-02	1.151974347071597731e+04
9.096854620527369817e-02	1.001776538941039507e+04
9.720789776830213169e-02	8.295764334965544549e+03
1.034763038959366499e-01	7.935641094027663712e+03
1.097576444254559219e-01	7.314220940406070440e+03
1.160543084780093354e-01	6.890777812676199574e+03
1.223669666537485351e-01	6.368168178727584746e+03
1.286817263090294094e-01	6.297509876482495201e+03
1.349500801664080818e-01	5.648957588801939892e+03
1.411949558842147678e-01	5.363021603558702736e+03
1.475133575747468451e-01	4.738001272940640774e+03
1.537865074252268427e-01	4.678655085639600657e+03
1.600657544051110326e-01	4.469962463892476990e+03
1.663991168687080635e-01	4.244673817915702784e+03
1.727195645776442856e-01	3.949727782719196966e+03
1.789765213377084718e-01	3.823594167185910010e+03
1.852353690647852158e-01	3.690270715183022730e+03
1.914806787341157279e-01	3.457303768147977735e+03
1.977889868651535599e-01	3.353293017844728638e+03
2.040937735447724277e-01	3.194665359378047015e+03
2.103939302609846018e-01	3.116164454290315916e+03
2.166909709822301688e-01	2.928466371440915282e+03
2.229700281216152047e-01	2.832284542516019883e+03
2.292620027086341994e-01	2.715459554332931475e+03
2.355141508366812297e-01	2.613628472731067177e+03
2.417910583817859116e-01	2.505753108587871338e+03
2.480856539439619257e-01	2.474871629971988568e+03
2.543492256872954549e-01	2.395184394162706212e+03
2.606334251884805386e-01	2.328871169920834745e+03
2.669257370896960802e-01	2.298048230243125545e+03
2.732423343141155980e-01	2.199567711031680119e+03
2.795529680084415936e-01	2.135496710727476511e+03
2.858366292314493129e-01	2.083036284025414716e+03
2.920876271394311496e-01	2.035237857507732770e+03
2.983449844439822751e-01	1.974597269235581734e+03
3.046382639407197446e-01	1.936116790811973488e+03
3.109279127003197196e-01	1.880417494449370906e+03
3.172168171618398036e-01	1.833610750582976380e+03
3.235187567944423082e-01	1.813572440997504373e+03
3.298168217550395687e-01	1.799576043540544333e+03
3.361176429457156667e-01	1.728966431030109106e+03
3.423700375709273769e-01	1.703633457504822218e+03
3.486478192666269682e-01	1.681173719217671987e+03
3.549411614411318028e-01	1.625186343043063516e+03
3.611916935421040642e-01	1.592814815976647424e+03
3.674767089563572564e-01	1.561493302038374395e+03
3.737647795277591056e-01	1.542949104166389588e+03
3.800654031475132477e-01	1.499604291302205183e+03
3.863539861259823738e-01	1.489874897233269166e+03
3.926140181364449755e-01	1.450226862416637914e+03
3.989264500321934581e-01	1.444009344225092036e+03
4.052073244576828714e-01	1.406407051911499366e+03
4.114916477570477182e-01	1.377895240733672608e+03
4.177814272116491257e-01	1.377312697201387437e+03
4.240400648725131116e-01	1.347014762713613891e+03
4.303425690270192283e-01	1.335005146041399030e+03
4.366358560255625965e-01	1.301508987999250166e+03
4.428996183220763605e-01	1.296307092098978956e+03
4.491634418529859563e-01	1.269018298571222658e+03
4.554414146254732731e-01	1.260850227454813421e+03
4.617634470301058558e-01	1.236243828675719669e+03
4.680644242023710433e-01	1.223346318996781974e+03
4.743485242764365895e-01	1.205191113677530211e+03
4.806356136815400082e-01	1.188722228686068547e+03
4.869019258388697646e-01	1.173301619374125494e+03
4.931697099599955947e-01	1.150769133517174623e+03
4.994506747144535908e-01	1.144896489436831644e+03
5.057159051335421429e-01	1.130613131081705887e+03
5.119923996268095356e-01	1.122474000270448869e+03
5.183126097768406826e-01	1.106721092654699760e+03
5.246089638029100000e-01	1.093814744699531957e+03
5.308757308483337267e-01	1.077629482345195356e+03
5.371573527946726934e-01	1.067661846145846084e+03
5.434579563783791256e-01	1.044972670486037714e+03
5.497430652392217842e-01	1.047914656190374899e+03
5.559937427501778773e-01	1.031218615876052354e+03
5.622854676609657654e-01	1.016511368528581897e+03
5.686011537227265711e-01	1.008301706601421984e+03
5.748804589422079614e-01	9.925401634456288775e+02
5.811550210340560296e-01	9.839015614279240936e+02
5.874394496660968468e-01	9.722064316224073082e+02
5.937176220296899176e-01	9.574567967201953707e+02
5.999971954793682505e-01	9.580839446621874913e+02
6.062679115124277596e-01	9.431462720217634796e+02
6.125469576444534381e-01	9.350936342914667421e+02
6.188477733041515272e-01	9.260297657947264724e+02
6.251310567437898813e-01	9.101736992564874527e+02
6.314027450383210560e-01	9.064478133128210402e+02
6.377003562732055375e-01	8.951594743667419607e+02
6.439857783314556494e-01	8.853112660296950480e+02
6.502685417166111925e-01	8.775023356362220284e+02
6.565586117699038216e-01	8.666501291336137456e+02
6.628369282359254377e-01	8.595378974469582545e+02
6.691185444962194362e-01	8.552217119162899053e+02
6.754070198575605755e-01	8.449536137568024969e+02
6.816835514593204692e-01	8.358681693354886875e+02
6.879592533861698112e-01	8.306285290667683512e+02
6.942344317039531587e-01	8.248897327464267164e+02
7.005175402434737908e-01	8.184611136342235795e+02
7.068124956608716758e-01	8.065963778630682555e+02
7.131019009674921527e-01	8.032326122710245500e+02
7.193918251171427247e-01	7.934365315101200622e+02
7.256833807598113140e-01	7.864301876281056138e+02
7.319652682709349989e-01	7.753457173554428437e+02
7.382507990484923344e-01	7.722054997225811803e+02
7.445265842115937893e-01	7.736071643112278480e+02
7.507871101942712455e-01	7.621026383466913785e+02
7.570758465316046459e-01	7.520506004702306200e+02
7.633641233600957365e-01	7.529072786821182035e+02
7.696462959862266917e-01	7.407325664055630341e+02
7.759394865175414102e-01	7.343052494624275823e+02
7.822329141989586843e-01	7.277648962092036982e+02
7.885314936520240181e-01	7.204181154053673026e+02
7.947896566979522071e-01	7.152089448664983138e+02
8.010491096592354809e-01	7.095312977761900584e+02
8.073364061727361651e-01	7.018330139466927449e+02
8.136229488373866170e-01	6.978168564468546720e+02
8.199152998961036776e-01	6.904318653142544235e+02
8.261952636392789762e-01	6.871610731807211323e+02
8.324897070080405914e-01	6.824356205146965522e+02
8.387959309210778480e-01	6.797492455103906650e+02
8.450634639703045181e-01	6.712218825954192880e+02
8.513282867562648182e-01	6.648903972242352438e+02
8.576198263902009566e-01	6.605332732731147871e+02
8.639058477062415697e-01	6.543259068987964611e+02
8.701838745487597837e-01	6.505855794628464537e+02
8.764641096075268534e-01	6.436845992201301669e+02
8.827503873399735745e-01	6.436157133891440481e+02
8.890332768393869323e-01	6.337699915677284253e+02
8.953084247113127780e-01	6.331098635445512173e+02
9.015956521667095602e-01	6.276195650752351867e+02
9.078833328094829680e-01	6.216213603710303914e+02
9.141744106319863450e-01	6.168644503807042838e+02
9.204630817717615043e-01	6.127681864598225729e+02
9.267434415264711456e-01	6.076690789761986480e+02
9.330324197354928906e-01	6.015433612292061980e+02
9.393265785573878812e-01	5.963212828589195169e+02
9.455974810398196650e-01	5.938577822267977808e+02
9.518660018545171964e-01	5.907505064681405429e+02
9.581413255531838757e-01	5.856061316701170654e+02
9.644350945109106954e-01	5.793958967326778975e+02
9.707355633568249820e-01	5.781523567825478267e+02
9.770080768450029041e-01	5.736908158776167284e+02
9.832823325363413414e-01	5.682418122176886754e+02
9.895569691966674686e-01	5.661133890208052435e+02
9.958456301921106979e-01	5.630759116721086457e+02
1.002136210743837408e+00	5.549676855871226735e+02
1.008404825335135424e+00	5.514268318388679972e+02
1.014694149836243398e+00	5.496412600771335519e+02
1.020992555437297167e+00	5.426362700749932628e+02
1.027273980437394485e+00	5.406051071912791031e+02
1.033559181896017254e+00	5.372394447180225825e+02
1.039847557392594934e+00	5.329684452241949657e+02
1.046126974943305088e+00	5.275112943877087446e+02
1.052403436811028659e+00	5.226277153867122252e+02
1.058680704651608684e+00	5.219694369440917399e+02
1.064964333065789193e+00	5.168729466258245111e+02
1.071256777440835473e+00	5.153438739862408511e+02
1.077544048801078125e+00	5.091483993914675352e+02
1.083824820188043603e+00	5.055717673000401078e+02
1.090108023942816695e+00	5.038341052005135339e+02
1.096389665956643222e+00	4.999196059021232941e+02
1.102681132058841440e+00	4.952019587029337231e+02
1.108963047594879958e+00	4.942106258659804325e+02
1.115225428463759272e+00	4.890493696489281774e+02
1.121502127614767863e+00	4.845646664809514732e+02
1.127792573824792033e+00	4.819568294316042625e+02
1.134089552668382961e+00	4.780347896031747155e+02
1.140364049650405942e+00	4.749743884960636819e+02
1.146639180320979445e+00	4.746130809923903939e+02
1.152942412991649901e+00	4.696717906986186222e+02
1.159228906751078814e+00	4.679040832299041313e+02
1.165508721887268173e+00	4.642252510240937227e+02
1.171793076256210320e+00	4.611045634126567165e+02
1.178087436369658958e+00	4.574003770077068793e+02
1.184367654251526902e+00	4.540534791041786775e+02
1.190634642299266632e+00	4.511157789160348557e+02
1.196912208834400859e+00	4.494752360083588201e+02
1.203201577354146234e+00	4.452874072578809432e+02
1.209486844441705733e+00	4.426281674191819775e+02
1.215763902074809888e+00	4.406044536901882225e+02
1.222049755171146668e+00	4.366654554112209325e+02
1.228340616621486969e+00	4.325234610582622850e+02
1.234632986576932767e+00	4.295378466590418611e+02
1.240902247176856488e+00	4.283180892454867035e+02
1.247174839144687519e+00	4.251553776732059760e+02
1.253465459933442272e+00	4.214461182566519710e+02
1.259749951892178421e+00	4.201459981972964783e+02
1.266032143127253873e+00	4.173188417099770504e+02
